"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        7456,      -1.854823734,        1.51161551,      0.9760682876,       4.805459884
          0,           0,        7457,      -1.885454871,       1.470429295,      0.9230488149,        4.75964043
          0,           0,        7458,      -1.881381378,       1.467394829,      0.8926519025,       4.752842866
          0,           0,        7459,      -1.861750769,       1.484139285,      0.8874239138,       4.766840041
          0,           0,        7460,      -1.842051348,       1.501908584,      0.8960910232,       4.782239699
          0,           0,        7461,      -1.824161081,        1.51764603,      0.9169685939,       4.795565941
          0,           0,        7462,      -1.803351666,       1.535495515,      0.9635222686,       4.810614979
          0,           0,        7463,      -1.767588443,       1.565796957,       1.052330222,       4.837134077
          0,           0,        7464,      -1.703815546,       1.621389161,       1.180543566,       4.887082417
          0,           0,        7465,      -1.599822855,       1.714045415,       1.341464203,       4.974603567
          0,           0,        7466,      -1.467946357,       1.839689985,       1.509740612,       5.093853667
          0,           0,        7467,      -1.303055732,        1.99591311,       1.695053922,       5.250275024
          0,           0,        7468,      -1.143630037,       2.158357431,       1.866189046,        5.40635417
          0,           0,        7469,     -0.9533706901,       2.338097639,       2.060015112,       5.594242263
          0,           0,        7470,     -0.8010001904,       2.504191223,        2.22104259,       5.747109869
          0,           0,        7471,     -0.6133539909,       2.668524326,       2.406049713,       5.934601842
          0,           0,        7472,     -0.5412891321,       2.774272731,       2.513242024,       6.009526465
          0,           0,        7473,     -0.6871356549,       2.623187333,       2.228007105,       5.897044171
          0,           0,        7474,     -0.6875799897,        2.62660964,       2.236600148,        5.89050508
          0,           0,        7475,     -0.7298929772,       2.582912943,         2.2568805,       5.857640226
          0,           0,        7476,     -0.7344405114,       2.581520846,       2.277089395,       5.850918701
          0,           0,        7477,     -0.6953158394,       2.613887225,       2.319393514,       5.892037083
          0,           0,        7478,     -0.6712640236,       2.640582636,       2.373088828,       5.910272924
          0,           0,        7479,     -0.6334654173,       2.669127231,       2.444001455,       5.942889086
          0,           0,        7480,     -0.5527770936,       2.755375956,       2.544284236,       6.015691082
          0,           0,        7481,     -0.4939670754,       2.801702375,       2.574231323,       6.075029881
          0,           0,        7482,     -0.4955313444,       2.813596683,       2.606160962,       6.071419257
          0,           0,        7483,     -0.5895402778,       2.715640154,       2.519785683,       5.996949003
          0,           0,        7484,     -0.5300852812,       2.776055314,       2.593022447,        6.04343466
          0,           0,        7485,     -0.4719091367,       2.823447618,       2.679161497,       6.095786214
          0,           0,        7486,     -0.4239194351,       2.877607568,        2.72343311,       6.137126527
          0,           0,        7487,     -0.4686710361,       2.834830404,       2.727851221,       6.104497973
          0,           0,        7488,      -0.397027903,       2.882825619,       2.784198732,        6.15213497
          0,           0,        7489,     -0.3605850531,       2.932849705,       2.874500789,       6.197893065
          0,           0,        7490,     -0.3196839801,       2.956854496,       2.785387384,       6.232538362
          0,           0,        7491,     -0.3354516034,       2.953717321,       2.789254305,        6.22558996
          0,           0,        7492,      -0.288071402,       2.988425757,       2.837547247,       6.266903513
          0,           0,        7493,     -0.3318123768,       2.948839522,       2.832148035,        6.22900302
          0,           0,        7494,     -0.2888919405,       2.981993903,       2.839878912,       6.268219672
          0,           0,        7495,     -0.2972852853,        2.98478103,       2.843733105,       6.264981301
          0,           0,        7496,     -0.2512686262,       3.023838557,       2.885492902,       6.307506663
          0,           0,        7497,     -0.2885234262,       2.991614598,       2.869662165,       6.274966927
          0,           0,        7498,     -0.2502901944,       3.023039327,       2.885531209,       6.310591486
          0,           0,        7499,     -0.2621427023,       3.020156084,       2.884363389,       6.302368775
          0,           0,        7500,     -0.2226266919,       3.054015252,       2.924469324,       6.338694747
          0,           0,        7501,     -0.2807086032,        2.99970404,       2.895264013,       6.285626694
          0,           0,        7502,     -0.2493233796,       3.021010981,       2.911498643,        6.31350509
          0,           0,        7503,     -0.2654372938,       3.017778466,       2.905845139,       6.301908674
          0,           0,        7504,      -0.233426839,       3.040120002,       2.941521137,       6.329971113
          0,           0,        7505,     -0.2479135998,       3.034809456,       2.934268522,        6.32010379
          0,           0,        7506,     -0.2140743183,       3.065212267,       2.953696506,        6.35134041
          0,           0,        7507,     -0.2598438902,        3.02677668,       2.927233872,       6.311544468
          0,           0,        7508,     -0.2487068235,       3.030970102,        2.92953388,       6.320675591
          0,           0,        7509,      -0.312350705,       2.993398225,       2.845868277,       6.273526322
          0,           0,        7510,     -0.4526846833,       2.861420957,       2.634240055,       6.139691203
          0,           0,        7511,     -0.8164086038,       2.518996164,        2.12715095,       5.803327249
          0,           0,        7512,      -1.358931327,       2.008077359,       1.604413065,       5.298930489
          0,           0,        7513,      -1.700592926,       1.659344011,        1.25781377,       4.968019676
          0,           0,        7514,        -1.9561792,       1.404905513,      0.9533833179,       4.712777167
          0,           0,        7515,       -2.18008235,       1.195778592,      0.7699082292,       4.504317116
          0,           0,        7516,      -2.296724572,       1.065658576,      0.6171036837,       4.369627422
          0,           0,        7517,      -2.365854551,      0.9893717652,      0.5284868098,       4.288597718
          0,           0,        7518,      -2.397772225,      0.9507905057,      0.4895414905,       4.243983565
          0,           0,        7519,      -2.380626454,      0.9577482014,      0.4953304323,        4.24354253
          0,           0,        7520,      -2.323217814,       1.005048325,      0.5521140143,       4.283301407
          0,           0,        7521,      -2.241722066,       1.078371122,      0.6558433595,       4.349150326
          0,           0,        7522,      -2.139576541,       1.173307924,      0.7946238649,       4.437230511
          0,           0,        7523,      -2.015551509,       1.291876624,      0.9539133845,       4.549444732
          0,           0,        7524,      -1.868247623,       1.433913123,       1.127299151,       4.687954806
          0,           0,        7525,      -1.709485563,        1.59103272,        1.30197502,       4.841412018
          0,           0,        7526,      -1.534997051,       1.761505176,        1.48479545,       5.012684451
          0,           0,        7527,      -1.365652037,        1.93328558,       1.659198361,       5.180882718
          0,           0,        7528,      -1.178205594,       2.114757848,       1.847434436,       5.367185832
          0,           0,        7529,      -1.014094687,       2.286928481,       2.014838272,       5.531981456
          0,           0,        7530,     -0.8153188979,       2.472385611,       2.209409054,       5.730355922
          0,           0,        7531,     -0.6702084307,       2.638191867,       2.366281738,       5.877280975
          0,           0,        7532,     -0.7381834325,       2.554990916,       2.298410817,       5.828818649
          0,           0,        7533,     -0.6659281355,       2.640004407,       2.376781333,       5.897658796
          0,           0,        7534,     -0.5858544286,       2.709325911,       2.405409725,       5.984161906
          0,           0,        7535,     -0.7062651107,       2.614182594,        2.24926662,       5.872340837
          0,           0,        7536,      -1.054130738,       2.279843093,       1.777918419,       5.556032321
          0,           0,        7537,      -1.562009374,        1.80412329,       1.320519258,       5.086925298
          0,           0,        7538,      -1.850705215,       1.509071188,       1.023134007,       4.809881044
          0,           0,        7539,       -2.09578981,       1.271525684,      0.8158044945,        4.57540767
          0,           0,        7540,      -2.269617425,       1.100875554,      0.6551455759,       4.403049926
          0,           0,        7541,       -2.37789659,      0.9859534273,      0.5350184988,       4.285178259
          0,           0,        7542,      -2.429284912,      0.9226875653,        0.44325013,        4.21581752
          0,           0,        7543,      -2.452168798,       0.894427683,      0.3820811326,       4.181598125
          0,           0,        7544,      -2.447701415,      0.8961100991,       0.353005492,        4.17840913
          0,           0,        7545,      -2.423190344,      0.9187969319,      0.3612294296,       4.197389762
          0,           0,        7546,       -2.38968789,      0.9497768934,        0.40485082,       4.225029418
          0,           0,        7547,      -2.349623982,      0.9851751483,       0.483503504,       4.256544089
          0,           0,        7548,       -2.29123059,       1.035989912,      0.5991879833,       4.302105792
          0,           0,        7549,      -2.200144781,       1.117097644,      0.7466202421,       4.377318095
          0,           0,        7550,      -2.074951254,       1.233808777,      0.9113908324,       4.488440522
          0,           0,        7551,      -1.920902184,       1.380968699,       1.087756346,       4.632983752
          0,           0,        7552,      -1.755282311,         1.5445448,       1.264386887,       4.793788509
          0,           0,        7553,       -1.57589159,        1.72008659,       1.448132586,       4.970612137
          0,           0,        7554,      -1.402916787,       1.895540519,       1.623778409,       5.142985598
          0,           0,        7555,      -1.239785775,       2.053265931,       1.770435653,       5.307967179
          0,           0,        7556,      -1.162220191,        2.13738102,       1.816585651,       5.391509221
          0,           0,        7557,      -1.264716912,       2.029901359,       1.753829366,        5.27622145
          0,           0,        7558,      -1.436685474,       1.857831205,       1.637506035,       5.091213181
          0,           0,        7559,      -1.692661494,       1.615992508,       1.426528095,       4.843907157
          0,           0,        7560,      -1.870314148,       1.452930899,         1.0933319,       4.724661498
          0,           0,        7561,      -2.013237209,        1.29574088,      0.7329456389,       4.585867736
          0,           0,        7562,      -2.280183933,       1.064339474,      0.5042500758,       4.357437198
          0,           0,        7563,      -2.475915168,      0.8894401652,      0.3245470469,       4.187165317
          0,           0,        7564,      -2.605811236,      0.7646689549,      0.2081872937,       4.063137593
          0,           0,        7565,      -2.690269606,      0.6755158307,      0.1408490555,       3.969983597
          0,           0,        7566,      -2.719805435,      0.6348249488,     0.09673016995,        3.92387093
          0,           0,        7567,      -2.711526777,       0.634350008,     0.08149743035,       3.918670797
          0,           0,        7568,      -2.679187257,      0.6608804636,       0.101454641,       3.941099878
          0,           0,        7569,      -2.640511531,      0.6943275998,      0.1525869344,         3.9705773
          0,           0,        7570,      -2.591418332,      0.7374326678,      0.2389613279,       4.009074824
          0,           0,        7571,      -2.520806626,      0.8006589731,      0.3636739283,       4.066710931
          0,           0,        7572,      -2.419142777,      0.8940327002,      0.5181761147,       4.154324326
          0,           0,        7573,      -2.287162605,        1.01927424,      0.6877715599,       4.274514917
          0,           0,        7574,      -2.131076386,       1.170064503,      0.8662808217,       4.422691633
          0,           0,        7575,      -1.964346487,       1.334880756,       1.045297019,       4.585215865
          0,           0,        7576,      -1.786975024,       1.509522304,       1.228975883,       4.760308662
          0,           0,        7577,      -1.612571133,       1.685194542,       1.407427895,       4.933892528
          0,           0,        7578,      -1.427483373,       1.866815955,       1.593937046,       5.118200519
          0,           0,        7579,      -1.256065582,       2.042677607,       1.767750326,       5.289890274
          0,           0,        7580,      -1.063820307,       2.227647531,       1.959219547,       5.481655516
          0,           0,        7581,     -0.9033934607,       2.399126367,         2.1233772,       5.643202501
          0,           0,        7582,     -0.6988842211,       2.586062035,       2.321646636,        5.84768506
          0,           0,        7583,     -0.5635679055,        2.74936854,       2.477091908,       5.985097499
          0,           0,        7584,     -0.6605813879,       2.650251125,         2.4079183,       5.880280211
          0,           0,        7585,     -0.8152187065,       2.497965844,       2.287935768,       5.721034126
          0,           0,        7586,       -1.00093156,       2.317647632,       2.075818292,       5.557789653
          0,           0,        7587,      -1.114521551,       2.199483787,       1.755833958,        5.47826393
          0,           0,        7588,      -1.266566545,       2.044039477,       1.435091139,       5.332749705
          0,           0,        7589,      -1.492109543,       1.854029425,       1.253463814,       5.144475033
          0,           0,        7590,      -1.675848607,       1.692443085,       1.103523501,       4.987829035
          0,           0,        7591,      -1.799628441,       1.571594572,       1.013304886,       4.868224922
          0,           0,        7592,      -1.883528381,       1.483612013,       0.944975022,       4.777369275
          0,           0,        7593,      -1.915276681,       1.441392539,      0.8923160541,       4.730567789
          0,           0,        7594,      -1.911528724,       1.437771185,      0.8623494979,       4.723163365
          0,           0,        7595,      -1.891599748,       1.454552385,      0.8578030184,       4.737159905
          0,           0,        7596,      -1.871556589,       1.472469251,      0.8676661079,       4.752667174
          0,           0,        7597,      -1.853088303,       1.488574683,       0.890830575,       4.766293225
          0,           0,        7598,      -1.831043065,       1.507368252,      0.9412272896,       4.782159777
          0,           0,        7599,      -1.792770687,       1.539784369,       1.034699322,       4.810625392
          0,           0,        7600,       -1.72523667,       1.598848454,       1.166597477,       4.863895561
          0,           0,        7601,      -1.617285602,       1.695518615,       1.329444077,        4.95548454
          0,           0,        7602,      -1.482466223,       1.824406467,       1.498666967,       5.078166495
          0,           0,        7603,      -1.316087878,       1.982498059,       1.684020331,       5.236594997
          0,           0,        7604,      -1.155646977,       2.146015829,       1.855417251,       5.393963761
          0,           0,        7605,     -0.9654045381,        2.32609878,        2.04891503,       5.582001402
          0,           0,        7606,     -0.8121987742,       2.492664436,       2.210220086,       5.735743745
          0,           0,        7607,     -0.6121956688,        2.67010964,       2.402938323,       5.935903094
          0,           0,        7608,     -0.5425802734,       2.772774741,       2.513323245,       6.007415182
          0,           0,        7609,     -0.6887238376,       2.621678742,       2.226573156,       5.894874758
          0,           0,        7610,     -0.6882743826,       2.626100205,       2.233663224,       5.889351617
          0,           0,        7611,     -0.7258388366,       2.586771585,       2.252400301,       5.861015986
          0,           0,        7612,     -0.7298439249,       2.586121205,       2.268111277,       5.854905772
          0,           0,        7613,     -0.6945315819,       2.614777778,       2.305348685,       5.892860727
          0,           0,        7614,      -0.677110574,       2.635409453,       2.348565851,       5.905531996
          0,           0,        7615,     -0.6498826677,       2.654217536,       2.410034774,       5.929789972
          0,           0,        7616,     -0.5846385549,       2.723804973,       2.497208668,       5.987744154
          0,           0,        7617,     -0.4949795157,       2.799444214,       2.577492676,       6.071643548
          0,           0,        7618,     -0.4975092928,       2.808498351,        2.59696654,        6.06883574
          0,           0,        7619,     -0.5970891027,       2.704500975,       2.531934445,       5.982089927
          0,           0,        7620,     -0.5293168473,        2.77465348,       2.611403392,       6.038407307
          0,           0,        7621,     -0.4666507328,       2.827472088,       2.694193808,       6.097103254
          0,           0,        7622,     -0.4178758886,       2.878527173,       2.735136373,       6.138531016
          0,           0,        7623,      -0.445047214,       2.854598181,       2.764709332,       6.120123692
          0,           0,        7624,      -0.365135972,       2.913343959,       2.794648162,       6.179913188
          0,           0,        7625,      -0.349441752,       2.936263915,       2.846978339,       6.208050116
          0,           0,        7626,     -0.3070085226,       2.972063367,       2.802274819,       6.246651363
          0,           0,        7627,     -0.3540918231,       2.932245952,       2.793233608,        6.20556868
          0,           0,        7628,     -0.3091186122,        2.96136424,       2.836424279,        6.24523309
          0,           0,        7629,      -0.309589312,       2.969636074,       2.855492403,       6.249312812
          0,           0,        7630,      -0.261440393,       3.015501812,        2.86434552,       6.296533354
          0,           0,        7631,       -0.31376693,       2.968536926,       2.832703344,        6.24972446
          0,           0,        7632,     -0.2683937736,       3.001366106,       2.871079934,       6.289525973
          0,           0,        7633,     -0.2646450191,       3.014282398,       2.889862703,       6.295568276
          0,           0,        7634,     -0.2318851387,       3.045686781,       2.907844251,       6.328695875
          0,           0,        7635,     -0.2984388092,       2.984110515,       2.869019698,       6.268464291
          0,           0,        7636,     -0.2562695246,       3.014040187,       2.904231804,       6.304659349
          0,           0,        7637,     -0.2599625492,       3.020363657,       2.915261694,       6.303623985
          0,           0,        7638,     -0.2210485816,       3.055637105,       2.937723504,       6.341032133
          0,           0,        7639,     -0.2734039184,        3.01023501,       2.901642904,       6.294803275
          0,           0,        7640,     -0.4058324042,       2.846500227,       2.789640283,       6.131129651
          0,           0,        7641,     -0.5713843485,       2.635868475,       2.627196412,        5.93454117
          0,           0,        7642,     -0.7718717215,       2.401202512,       2.400700077,       5.718920148
          0,           0,        7643,     -0.9896035172,       2.217426225,       2.123897163,       5.522429676
          0,           0,        7644,      -1.200175721,       2.045184462,       1.809793382,       5.350085652
          0,           0,        7645,      -1.379832408,       1.900943341,       1.442373677,       5.213617221
          0,           0,        7646,      -1.609773182,       1.719735754,       1.195370311,       5.017383844
          0,           0,        7647,      -1.762416937,       1.594986084,       1.001583728,       4.888851949
          0,           0,        7648,      -1.881971905,        1.48611252,      0.9017568812,       4.778639907
          0,           0,        7649,      -1.949039131,       1.417049199,      0.8465710766,       4.707297965
          0,           0,        7650,      -1.965180928,       1.393649686,      0.8213917076,         4.6802569
          0,           0,        7651,      -1.947537656,       1.403605661,      0.8260958729,       4.686428631
          0,           0,        7652,      -1.918882589,       1.424994773,      0.8575262951,       4.704100733
          0,           0,        7653,      -1.881344382,       1.455457367,      0.9214683293,       4.729998916
          0,           0,        7654,      -1.823308703,       1.505277151,       1.031534281,       4.774271164
          0,           0,        7655,      -1.734665735,        1.58542119,       1.177240744,       4.847410776
          0,           0,        7656,      -1.606105135,        1.70397542,       1.351280257,       4.961181136
          0,           0,        7657,      -1.457241496,       1.848870396,       1.527010926,       5.100394453
          0,           0,        7658,      -1.280190257,       2.018132265,       1.718747495,       5.271293853
          0,           0,        7659,      -1.115223448,       2.187395896,       1.892599512,       5.434277412
          0,           0,        7660,     -0.9188602291,       2.372439126,       2.090839468,       5.628856482
          0,           0,        7661,     -0.7662398653,       2.540426488,       2.252745427,       5.782434135
          0,           0,        7662,     -0.6380704158,       2.644347323,       2.389236732,       5.911900338
          0,           0,        7663,     -0.5352491823,       2.779478685,       2.512540566,        6.01753516
          0,           0,        7664,     -0.6828723129,       2.629013675,       2.229162721,       5.902096684
          0,           0,        7665,     -0.6848984246,       2.630243701,       2.236475198,       5.893741862
          0,           0,        7666,     -0.7225217521,       2.591449852,       2.256348276,       5.865419672
          0,           0,        7667,     -0.7258687061,       2.591270597,       2.278631674,       5.859907991
          0,           0,        7668,     -0.6807427242,       2.629993613,       2.325929308,       5.907030593
          0,           0,        7669,     -0.6379425992,       2.675345751,       2.392088728,       5.942633167
          0,           0,        7670,     -0.5779388252,       2.726201243,       2.485176336,       5.994848954
          0,           0,        7671,     -0.4947174664,       2.817347605,       2.564416411,       6.074893021
          0,           0,        7672,     -0.6078376315,       2.704052873,        2.44445432,       5.985431956
          0,           0,        7673,     -0.5437924951,       2.769338116,       2.510395503,       6.036854075
          0,           0,        7674,     -0.4235259053,       2.874995382,       2.651911203,       6.149719797
          0,           0,        7675,     -0.3982209439,       2.914884794,       2.672116392,         6.1752563
          0,           0,        7676,     -0.4321950941,       2.858729698,       2.660079442,        6.13798542
          0,           0,        7677,     -0.4603460159,       2.856999614,       2.610711779,       6.122303916
          0,           0,        7678,     -0.3577024229,       2.938228481,       2.713271836,       6.216409505
          0,           0,        7679,     -0.3999132103,       2.908371429,       2.664346948,       6.176465347
          0,           0,        7680,     -0.3509216939,       2.942334611,       2.711243277,       6.226063133
          0,           0,        7681,     -0.3678473771,       2.941385665,       2.649447935,       6.214665641
          0,           0,        7682,     -0.3459993918,       2.948662764,       2.749921944,       6.226523914
          0,           0,        7683,     -0.3913038549,       2.918777799,       2.691911083,        6.18999455
          0,           0,        7684,     -0.3168632341,       2.978884568,        2.75160532,       6.262962596
          0,           0,        7685,     -0.3577223897,       2.951687312,       2.692790272,       6.227378268
          0,           0,        7686,     -0.3277132831,       2.968068966,       2.771319495,       6.250740951
          0,           0,        7687,     -0.3437793968,       2.966785721,       2.738257584,       6.237195515
          0,           0,        7688,     -0.3288503943,       2.972306927,       2.782133339,       6.253235517
          0,           0,        7689,      -0.354204738,       2.960446364,       2.719858634,       6.237368315
          0,           0,        7690,     -0.3196149531,       2.973725041,       2.781098474,       6.261505988
          0,           0,        7691,     -0.3264380023,       2.978918239,        2.74468322,       6.259499475
          0,           0,        7692,     -0.2793194307,       3.025674337,       2.829284789,       6.304538628
          0,           0,        7693,     -0.3454458966,       2.971550887,       2.775338583,       6.246402339
          0,           0,        7694,     -0.2978735087,       3.003454415,       2.807031341,       6.291117358
          0,           0,        7695,     -0.3140517612,       2.993642059,       2.767982935,       6.275493736
          0,           0,        7696,     -0.3170998596,       2.984036689,       2.826440035,       6.268643278
          0,           0,        7697,     -0.3311005727,       2.986111573,         2.7888551,       6.263476725
          0,           0,        7698,     -0.2937420623,       3.010555789,       2.812573537,       6.297327496
          0,           0,        7699,     -0.3335631884,       2.977972224,       2.698889268,       6.261551871
          0,           0,        7700,     -0.4792641878,       2.828971172,       2.519189514,       6.121257966
          0,           0,        7701,      -0.595832094,       2.724505457,       2.377805479,       6.009499625
          0,           0,        7702,     -0.6074129787,       2.703717832,         2.4118431,       5.982121337
          0,           0,        7703,     -0.5999649816,       2.718427969,       2.424272747,       5.984670446
          0,           0,        7704,     -0.5269196082,        2.77049007,       2.559018504,       6.033806001
          0,           0,        7705,     -0.4507349346,       2.872084816,       2.625927183,       6.119431594
          0,           0,        7706,     -0.4851591971,       2.802333618,       2.632456531,       6.074561488
          0,           0,        7707,     -0.5238435192,       2.797960235,       2.580210211,       6.058356459
          0,           0,        7708,     -0.3961719494,       2.901129947,       2.690477094,       6.173110143
          0,           0,        7709,     -0.4418677955,        2.87443705,       2.610893102,       6.144479206
          0,           0,        7710,     -0.3263681609,       2.968849448,       2.722488986,       6.248216273
          0,           0,        7711,     -0.4052089119,       2.904190142,        2.63743523,       6.176225528
          0,           0,        7712,     -0.3267775745,       2.965415745,       2.728252169,       6.248332034
          0,           0,        7713,       -0.37393288,       2.935265477,       2.655614919,       6.209626093
          0,           0,        7714,     -0.3458126097,       2.948090305,       2.729140374,       6.232260927
          0,           0,        7715,     -0.3555971709,        2.95350487,       2.674318542,       6.230706094
          0,           0,        7716,     -0.3482747361,       2.951994372,        2.73574444,       6.237812647
          0,           0,        7717,     -0.3701444387,        2.94528053,       2.689654435,       6.225340363
          0,           0,        7718,      -0.285760417,       3.014613289,       2.769746304,       6.301371403
          0,           0,        7719,     -0.3185827755,       2.993886804,       2.727490252,       6.271287032
          0,           0,        7720,     -0.3297428349,       2.972913933,       2.768934351,       6.258210472
          0,           0,        7721,     -0.3862458927,       2.927216292,        2.66332877,       6.210139009
          0,           0,        7722,     -0.5061219483,       2.800244619,       2.499775798,       6.090575241
          0,           0,        7723,     -0.6228784801,       2.694943455,       2.363332707,       5.978463691
          0,           0,        7724,     -0.6265215573,       2.680813281,       2.401913987,       5.956646653
          0,           0,        7725,     -0.6122580687,       2.703285794,       2.416628348,       5.968672875
          0,           0,        7726,     -0.4680635679,       2.825831499,       2.586380035,       6.090947291
          0,           0,        7727,     -0.4234167352,       2.898736411,       2.641167439,       6.144321528
          0,           0,        7728,     -0.4715668194,       2.813575878,       2.632602464,        6.08567249
          0,           0,        7729,     -0.5253979828,       2.789655592,       2.588062404,       6.049922176
          0,           0,        7730,     -0.4236088876,       2.872835312,       2.683684173,       6.142189757
          0,           0,        7731,     -0.4459209767,       2.880463029,       2.624277218,       6.141677092
          0,           0,        7732,     -0.3360263786,       2.959623575,       2.699938121,       6.241782529
          0,           0,        7733,     -0.3718610741,       2.937886897,       2.639013344,       6.209417527
          0,           0,        7734,     -0.3732742491,       2.918390506,       2.711851385,       6.201433876
          0,           0,        7735,     -0.4028799771,       2.909718465,       2.646360003,       6.184548771
          0,           0,        7736,      -0.315099336,       2.977611565,       2.739466856,       6.264353757
          0,           0,        7737,     -0.3515593678,       2.954958263,       2.687906801,       6.229826002
          0,           0,        7738,      -0.351241136,       2.944968427,       2.745810361,       6.229064448
          0,           0,        7739,     -0.3874678602,       2.926690271,       2.679719686,       6.207413892
          0,           0,        7740,     -0.3096789889,       2.989040517,       2.761670759,       6.274646717
          0,           0,        7741,     -0.3458478614,       2.964499191,        2.71745511,       6.244858084
          0,           0,        7742,     -0.3043058832,       2.995744049,       2.770509249,       6.282242917
          0,           0,        7743,      -0.357491976,       2.952196475,       2.667951296,       6.235143322
          0,           0,        7744,     -0.4955915252,        2.81107008,       2.512597863,       6.101300272
          0,           0,        7745,     -0.6547550461,       2.649679729,       2.353854406,       5.934363362
          0,           0,        7746,     -0.8354319348,       2.472289657,       2.155441272,       5.751774097
          0,           0,        7747,      -1.055689007,       2.260570333,       1.924557721,       5.533681275
          0,           0,        7748,        -1.2967214,       2.027110427,       1.655183437,        5.30482272
          0,           0,        7749,      -1.497346803,       1.830416826,       1.380122521,       5.123951138
          0,           0,        7750,      -1.772953475,       1.580573836,       1.127648046,       4.878421865
          0,           0,        7751,      -1.945036361,       1.426664161,      0.9232582064,       4.730328733
          0,           0,        7752,      -2.078195401,       1.298932117,       0.812001223,       4.602438036
          0,           0,        7753,      -2.144064689,       1.222589205,      0.7310662765,       4.520077752
          0,           0,        7754,      -2.161010615,       1.194133792,      0.6717440937,       4.484806987
          0,           0,        7755,      -2.161068661,       1.188611607,      0.6384447344,        4.47486163
          0,           0,        7756,      -2.154295652,       1.193761563,      0.6254142356,       4.477066069
          0,           0,        7757,      -2.150494425,       1.197134442,      0.6171712543,       4.478184889
          0,           0,        7758,      -2.154963056,       1.193055414,      0.6046355376,       4.472622732
          0,           0,        7759,      -2.165000302,       1.184180306,      0.5888260034,       4.462865485
          0,           0,        7760,      -2.174136716,       1.175407019,      0.5757288283,       4.453528635
          0,           0,        7761,      -2.178309788,       1.170000881,      0.5700301737,       4.447499757
          0,           0,        7762,      -2.173167131,       1.172292756,      0.5799197905,       4.448759121
          0,           0,        7763,      -2.152337651,       1.188303246,      0.6189125909,       4.462720157
          0,           0,        7764,      -2.106409514,       1.226451414,      0.7033951938,       4.497506902
          0,           0,        7765,      -2.026057204,       1.297128049,      0.8349008138,       4.563189384
          0,           0,        7766,       -1.90426587,       1.408781759,       1.003436567,       4.670041753
          0,           0,        7767,      -1.753765854,       1.553150614,        1.18523347,       4.809668981
          0,           0,        7768,      -1.578760887,       1.722551112,        1.38029892,       4.977888607
          0,           0,        7769,      -1.403698127,       1.898061312,       1.567039285,       5.149772526
          0,           0,        7770,      -1.210367655,       2.086032977,       1.769021746,       5.340739516
          0,           0,        7771,      -1.038665796,       2.263932749,       1.947093533,       5.512280187
          0,           0,        7772,     -0.8337550504,       2.457259535,       2.155293138,        5.71610052
          0,           0,        7773,     -0.6813367385,       2.627723249,       2.319578222,       5.869981647
          0,           0,        7774,     -0.7173880805,       2.576050367,       2.283802808,       5.851313157
          0,           0,        7775,     -0.6029529854,       2.706099177,       2.420168643,       5.959920398
          0,           0,        7776,     -0.6093718274,         2.6928365,       2.387280332,       5.970580131
          0,           0,        7777,     -0.5184815822,       2.792193185,       2.486905162,       6.052423128
          0,           0,        7778,     -0.5842886721,       2.719088728,       2.466743799,       5.999932499
          0,           0,        7779,      -0.491907947,       2.817867548,       2.562850696,       6.080722957
          0,           0,        7780,     -0.4674952409,       2.832884542,       2.616502586,       6.106793257
          0,           0,        7781,     -0.4289905121,       2.880778501,       2.644071759,       6.142492633
          0,           0,        7782,     -0.3848615137,       2.903870349,       2.694275332,       6.181529138
          0,           0,        7783,     -0.4357009031,       2.873827879,       2.639644126,       6.137286224
          0,           0,        7784,     -0.3765999517,       2.916934778,        2.69037181,       6.200009162
          0,           0,        7785,     -0.3810563454,       2.924489794,       2.638221402,       6.196746801
          0,           0,        7786,     -0.3677444822,       2.921910195,       2.727982864,       6.202100222
          0,           0,        7787,     -0.3781686981,       2.936963097,       2.694731147,       6.200042461
          0,           0,        7788,     -0.3640197446,       2.935992558,        2.72933606,       6.215392407
          0,           0,        7789,     -0.3758741146,       2.936340974,       2.666878492,        6.20983256
          0,           0,        7790,     -0.3543089333,       2.936256397,       2.734669141,       6.221690414
          0,           0,        7791,     -0.3654302109,       2.940346336,          2.687626,       6.219006164
          0,           0,        7792,     -0.2987038573,       3.004089143,       2.786242905,       6.282427628
          0,           0,        7793,     -0.3652515828,        2.94848514,       2.725794131,       6.222376221
          0,           0,        7794,     -0.3178181823,         2.9798694,       2.772335735,       6.265477422
          0,           0,        7795,      -0.340672465,       2.967059183,       2.726471897,       6.246768594
          0,           0,        7796,     -0.3155270084,       2.981234252,       2.796059071,       6.266410728
          0,           0,        7797,     -0.3505968017,        2.95647421,       2.748342961,       6.237160643
          0,           0,        7798,     -0.2955681956,       3.003321588,       2.809702708,       6.289894125
          0,           0,        7799,     -0.3407795198,        2.96655804,       2.765368122,       6.248292675
          0,           0,        7800,     -0.2914095618,       3.006931848,       2.805114998,       6.294670094
          0,           0,        7801,     -0.3320357284,       2.975690968,       2.696414661,       6.258593796
          0,           0,        7802,     -0.4968981555,       2.810060169,       2.514608148,       6.102083446
          0,           0,        7803,     -0.8760772851,       2.451132153,       2.002283483,       5.751875984
          0,           0,        7804,      -1.177351544,       2.180595183,       1.683051474,       5.478687499
          0,           0,        7805,      -1.372009937,        1.98481236,       1.502383288,       5.284170988
